tinh,huyen,xa,diaban,hoso,total_hours_x,total_income_x,num_workers_x,hsize_x,hsize_y,avg_hours_per_worker_x,normalized_hours_x,total_hours_y,total_income_y,num_workers_y,avg_hours_per_worker_y,normalized_hours_y,avg_consumption_per_member
203,1,1.0,19,14,4344.0,60061.0,2,3.0,3,2172.0,0.5221153846153846,4344.0,60061.0,2,2172.0,0.5221153846153846,17910.633333333335
203,1,1.0,19,15,2496.0,22205.0,1,5.0,5,2496.0,0.6,2496.0,22205.0,1,2496.0,0.6,11398.3
203,1,3.0,2,15,4224.0,54129.0,2,5.0,5,2112.0,0.5076923076923077,4224.0,54129.0,2,2112.0,0.5076923076923077,9525.820000000002
203,1,3.0,2,19,2688.0,7992.0,1,5.0,5,2688.0,0.6461538461538462,2688.0,7992.0,1,2688.0,0.6461538461538462,4707.660000000001
203,1,7.0,4,13,2496.0,20131.0,1,1.0,1,2496.0,0.6,2496.0,20131.0,1,2496.0,0.6,30416.1
203,1,7.0,4,14,6048.0,69659.0,3,4.0,4,2016.0,0.4846153846153846,6048.0,69659.0,3,2016.0,0.4846153846153846,7671.2
203,1,13.0,6,14,3500.0,18877.0,2,5.0,5,1750.0,0.4206730769230769,3500.0,18877.0,2,1750.0,0.4206730769230769,4093.8
203,3,17.0,2,13,712.0,3155.0,1,3.0,3,712.0,0.17115384615384616,712.0,3155.0,1,712.0,0.17115384615384616,4328.666666666667
203,3,17.0,2,14,7060.0,3267.0,4,6.0,6,1765.0,0.42427884615384615,7060.0,3267.0,4,1765.0,0.42427884615384615,1931.5666666666666
203,3,37.0,12,13,3546.0,2954.0,2,6.0,6,1773.0,0.42620192307692306,3546.0,2954.0,2,1773.0,0.42620192307692306,2521.6666666666665
203,3,37.0,12,14,1520.0,1036.0,1,4.0,4,1520.0,0.36538461538461536,1520.0,1036.0,1,1520.0,0.36538461538461536,3997.25
203,4,7.0,4,13,1785.0,5635.0,1,3.0,3,1785.0,0.42908653846153844,1785.0,5635.0,1,1785.0,0.42908653846153844,4244.666666666667
203,4,7.0,4,14,1608.0,1218.0,1,8.0,8,1608.0,0.38653846153846155,1608.0,1218.0,1,1608.0,0.38653846153846155,3162.275
203,4,7.0,4,15,3840.0,61418.0,2,4.0,4,1920.0,0.46153846153846156,3840.0,61418.0,2,1920.0,0.46153846153846156,6017.775000000001
203,5,17.0,6,13,3324.0,9919.0,2,4.0,4,1662.0,0.3995192307692308,3324.0,9919.0,2,1662.0,0.3995192307692308,4994.25
203,5,17.0,6,14,1860.0,1317.0,1,4.0,4,1860.0,0.44711538461538464,1860.0,1317.0,1,1860.0,0.44711538461538464,2540.2
203,5,17.0,6,15,2544.0,19465.0,1,4.0,4,2544.0,0.6115384615384616,2544.0,19465.0,1,2544.0,0.6115384615384616,14483.05
203,5,29.0,4,14,1536.0,1853.0,1,4.0,4,1536.0,0.36923076923076925,1536.0,1853.0,1,1536.0,0.36923076923076925,5944.799999999999
203,7,2.0,6,19,1615.0,676.0,1,5.0,5,1615.0,0.38822115384615385,1615.0,676.0,1,1615.0,0.38822115384615385,3142.2
203,9,5.0,4,15,1712.0,676.0,1,5.0,5,1712.0,0.4115384615384615,1712.0,676.0,1,1712.0,0.4115384615384615,2246.66
203,11,1.0,8,14,1368.0,1991.0,1,2.0,2,1368.0,0.32884615384615384,1368.0,1991.0,1,1368.0,0.32884615384615384,10932.2
203,11,1.0,8,15,5560.0,49782.0,3,5.0,5,1853.3333333333333,0.4455128205128205,5560.0,49782.0,3,1853.3333333333333,0.4455128205128205,6243.5199999999995
203,11,9.0,9,14,1740.0,6086.0,1,4.0,4,1740.0,0.4182692307692308,1740.0,6086.0,1,1740.0,0.4182692307692308,2462.95
203,11,17.0,1,14,1152.0,2192.0,1,4.0,4,1152.0,0.27692307692307694,1152.0,2192.0,1,1152.0,0.27692307692307694,4278.425
203,11,17.0,1,19,2300.0,2119.0,1,4.0,4,2300.0,0.5528846153846154,2300.0,2119.0,1,2300.0,0.5528846153846154,4134.0
203,11,29.0,4,13,3020.0,10464.0,2,6.0,6,1510.0,0.3629807692307692,3020.0,10464.0,2,1510.0,0.3629807692307692,2742.7166666666667
203,11,29.0,4,14,1800.0,6566.0,1,4.0,4,1800.0,0.4326923076923077,1800.0,6566.0,1,1800.0,0.4326923076923077,5095.775
203,13,1.0,5,13,4416.0,41509.0,2,3.0,3,2208.0,0.5307692307692308,4416.0,41509.0,2,2208.0,0.5307692307692308,15372.5
203,13,1.0,5,15,3672.0,68651.0,2,3.0,3,1836.0,0.44134615384615383,3672.0,68651.0,2,1836.0,0.44134615384615383,18090.2
203,13,17.0,1,15,944.0,5410.0,1,4.0,4,944.0,0.22692307692307692,944.0,5410.0,1,944.0,0.22692307692307692,1593.275
203,13,31.0,4,13,3188.0,3331.0,2,4.0,4,1594.0,0.38317307692307695,3188.0,3331.0,2,1594.0,0.38317307692307695,5085.7
203,13,31.0,4,14,1860.0,563.0,1,4.0,4,1860.0,0.44711538461538464,1860.0,563.0,1,1860.0,0.44711538461538464,5649.75
203,13,31.0,4,15,1880.0,1635.0,1,4.0,4,1880.0,0.4519230769230769,1880.0,1635.0,1,1880.0,0.4519230769230769,3725.125
203,15,11.0,14,15,1854.0,703.0,1,3.0,3,1854.0,0.44567307692307695,1854.0,703.0,1,1854.0,0.44567307692307695,4733.666666666667
203,15,31.0,11,13,4282.0,2255.0,2,3.0,3,2141.0,0.5146634615384615,4282.0,2255.0,2,2141.0,0.5146634615384615,6889.333333333333
203,15,39.0,1,14,4384.0,32745.0,2,5.0,5,2192.0,0.5269230769230769,4384.0,32745.0,2,2192.0,0.5269230769230769,8228.76
203,15,39.0,1,15,1988.0,11052.0,2,5.0,5,994.0,0.2389423076923077,1988.0,11052.0,2,994.0,0.2389423076923077,2969.3
203,17,15.0,2,13,2080.0,2368.0,1,4.0,4,2080.0,0.5,2080.0,2368.0,1,2080.0,0.5,1679.2749999999999
203,17,27.0,6,14,3024.0,5668.0,2,4.0,4,1512.0,0.36346153846153845,3024.0,5668.0,2,1512.0,0.36346153846153845,3727.625
203,17,27.0,6,15,1110.0,3381.0,1,4.0,4,1110.0,0.2668269230769231,1110.0,3381.0,1,1110.0,0.2668269230769231,5290.5
203,17,35.0,5,13,2472.0,1570.0,1,3.0,3,2472.0,0.5942307692307692,2472.0,1570.0,1,2472.0,0.5942307692307692,3803.7666666666664
203,19,5.0,4,13,1860.0,27658.0,1,4.0,4,1860.0,0.44711538461538464,1860.0,27658.0,1,1860.0,0.44711538461538464,8387.225
203,21,21.0,5,14,1402.0,65.0,1,4.0,4,1402.0,0.3370192307692308,1402.0,65.0,1,1402.0,0.3370192307692308,4328.5
203,21,21.0,5,15,1500.0,1014.0,1,7.0,7,1500.0,0.3605769230769231,1500.0,1014.0,1,1500.0,0.3605769230769231,3190.128571428572
205,1,3.0,1,13,2112.0,13949.0,1,5.0,5,2112.0,0.5076923076923077,2112.0,13949.0,1,2112.0,0.5076923076923077,8436.779999999999
205,1,7.0,8,13,1716.0,23443.0,1,4.0,4,1716.0,0.4125,1716.0,23443.0,1,1716.0,0.4125,9543.6
205,1,7.0,8,14,3896.0,46498.0,2,3.0,3,1948.0,0.46826923076923077,3896.0,46498.0,2,1948.0,0.46826923076923077,18124.366666666665
205,1,7.0,8,15,5680.0,39427.0,2,3.0,3,2840.0,0.6826923076923077,5680.0,39427.0,2,2840.0,0.6826923076923077,13933.233333333332
205,1,9.0,10,13,2864.0,11592.0,2,4.0,4,1432.0,0.34423076923076923,2864.0,11592.0,2,1432.0,0.34423076923076923,7515.025000000001
205,1,19.0,4,13,3606.0,26223.0,2,3.0,3,1803.0,0.43341346153846155,3606.0,26223.0,2,1803.0,0.43341346153846155,10966.666666666666
205,1,19.0,4,14,2376.0,46498.0,1,4.0,4,2376.0,0.5711538461538461,2376.0,46498.0,1,2376.0,0.5711538461538461,8301.125
205,1,19.0,4,19,2079.0,34098.0,1,4.0,4,2079.0,0.4997596153846154,2079.0,34098.0,1,2079.0,0.4997596153846154,7207.724999999999
205,1,27.0,11,13,2496.0,236364.0,1,4.0,4,2496.0,0.6,2496.0,236364.0,1,2496.0,0.6,23314.425
205,1,27.0,11,15,1832.0,9880.0,1,3.0,3,1832.0,0.4403846153846154,1832.0,9880.0,1,1832.0,0.4403846153846154,12928.699999999999
205,5,31.0,6,14,2496.0,37392.0,1,3.0,3,2496.0,0.6,2496.0,37392.0,1,2496.0,0.6,4887.433333333333
205,8,23.0,3,15,1480.0,4903.0,1,5.0,5,1480.0,0.3557692307692308,1480.0,4903.0,1,1480.0,0.3557692307692308,5380.280000000001
205,9,65.0,4,13,2256.0,4751.0,1,4.0,4,2256.0,0.5423076923076923,2256.0,4751.0,1,2256.0,0.5423076923076923,3948.975
205,9,65.0,4,14,1920.0,4053.0,1,7.0,7,1920.0,0.46153846153846156,1920.0,4053.0,1,1920.0,0.46153846153846156,3140.7000000000003
205,11,3.0,15,15,1830.0,412.0,1,5.0,5,1830.0,0.43990384615384615,1830.0,412.0,1,1830.0,0.43990384615384615,2945.04
205,11,15.0,22,14,2150.0,8552.0,1,4.0,4,2150.0,0.5168269230769231,2150.0,8552.0,1,2150.0,0.5168269230769231,4692.725
205,13,1.0,10,13,4224.0,56341.0,2,4.0,4,2112.0,0.5076923076923077,4224.0,56341.0,2,2112.0,0.5076923076923077,10788.925
205,13,1.0,10,14,2880.0,26348.0,1,4.0,4,2880.0,0.6923076923076923,2880.0,26348.0,1,2880.0,0.6923076923076923,9279.9
205,13,11.0,16,13,2100.0,3738.0,1,11.0,11,2100.0,0.5048076923076923,2100.0,3738.0,1,2100.0,0.5048076923076923,2297.2999999999997
205,19,17.0,4,13,7360.0,9828.0,3,7.0,7,2453.3333333333335,0.5897435897435898,7360.0,9828.0,3,2453.3333333333335,0.5897435897435898,2138.9285714285716
205,19,17.0,4,15,2288.0,6322.0,1,6.0,6,2288.0,0.55,2288.0,6322.0,1,2288.0,0.55,3295.5499999999997
205,19,33.0,7,15,2440.0,12158.0,1,6.0,6,2440.0,0.5865384615384616,2440.0,12158.0,1,2440.0,0.5865384615384616,4334.583333333333
205,19,43.0,3,13,1974.0,5471.0,1,5.0,5,1974.0,0.47451923076923075,1974.0,5471.0,1,1974.0,0.47451923076923075,2351.4
205,19,43.0,3,14,2144.0,6079.0,1,7.0,7,2144.0,0.5153846153846153,2144.0,6079.0,1,2144.0,0.5153846153846153,4094.714285714286
205,19,43.0,3,15,2024.0,3895.0,1,5.0,5,2024.0,0.48653846153846153,2024.0,3895.0,1,2024.0,0.48653846153846153,3920.3799999999997
207,1,3.0,8,13,2208.0,9898.0,1,3.0,3,2208.0,0.5307692307692308,2208.0,9898.0,1,2208.0,0.5307692307692308,4333.666666666667
207,1,3.0,8,14,3645.0,29339.0,2,4.0,4,1822.5,0.43810096153846156,3645.0,29339.0,2,1822.5,0.43810096153846156,4179.049999999999
207,1,3.0,8,15,5502.0,19940.0,3,4.0,4,1834.0,0.4408653846153846,5502.0,19940.0,3,1834.0,0.4408653846153846,5266.8
207,1,5.0,9,13,2688.0,13187.0,1,6.0,6,2688.0,0.6461538461538462,2688.0,13187.0,1,2688.0,0.6461538461538462,2777.6
207,1,11.0,4,13,2112.0,15578.0,1,4.0,4,2112.0,0.5076923076923077,2112.0,15578.0,1,2112.0,0.5076923076923077,4170.75
207,1,11.0,4,15,2443.0,9431.0,1,3.0,3,2443.0,0.5872596153846154,2443.0,9431.0,1,2443.0,0.5872596153846154,4267.666666666667
207,1,13.0,5,13,2496.0,21472.0,1,5.0,5,2496.0,0.6,2496.0,21472.0,1,2496.0,0.6,7419.7
207,1,13.0,5,15,2160.0,2412.0,2,4.0,4,1080.0,0.25961538461538464,2160.0,2412.0,2,1080.0,0.25961538461538464,3879.075
207,1,15.0,7,13,1692.0,2779.0,1,4.0,4,1692.0,0.40673076923076923,1692.0,2779.0,1,1692.0,0.40673076923076923,4286.200000000001
207,1,15.0,7,15,3190.0,1266.0,1,4.0,4,3190.0,0.7668269230769231,3190.0,1266.0,1,3190.0,0.7668269230769231,4217.099999999999
207,3,7.0,2,20,3314.0,3993.0,2,5.0,5,1657.0,0.39831730769230766,3314.0,3993.0,2,1657.0,0.39831730769230766,4150.42
207,3,25.0,6,14,2880.0,15354.0,1,4.0,4,2880.0,0.6923076923076923,2880.0,15354.0,1,2880.0,0.6923076923076923,6936.375
207,4,5.0,18,13,2464.0,4210.0,2,8.0,8,1232.0,0.29615384615384616,2464.0,4210.0,2,1232.0,0.29615384615384616,2271.7250000000004
207,4,5.0,18,14,1680.0,1817.0,1,9.0,9,1680.0,0.40384615384615385,1680.0,1817.0,1,1680.0,0.40384615384615385,2247.011111111111
207,4,5.0,18,15,1760.0,3617.0,1,4.0,4,1760.0,0.4230769230769231,1760.0,3617.0,1,1760.0,0.4230769230769231,4821.275
207,4,7.0,4,14,2880.0,12252.0,1,4.0,4,2880.0,0.6923076923076923,2880.0,12252.0,1,2880.0,0.6923076923076923,4208.5
207,4,17.0,2,13,1920.0,2807.0,1,7.0,7,1920.0,0.46153846153846156,1920.0,2807.0,1,1920.0,0.46153846153846156,3122.328571428571
207,4,17.0,2,14,1920.0,3243.0,1,5.0,5,1920.0,0.46153846153846156,1920.0,3243.0,1,1920.0,0.46153846153846156,3001.98
207,4,17.0,2,15,2000.0,3509.0,1,6.0,6,2000.0,0.4807692307692308,2000.0,3509.0,1,2000.0,0.4807692307692308,3201.5499999999997
207,5,3.0,8,13,2340.0,452.0,1,4.0,4,2340.0,0.5625,2340.0,452.0,1,2340.0,0.5625,4346.5
207,5,3.0,8,15,2425.0,3767.0,1,5.0,5,2425.0,0.5829326923076923,2425.0,3767.0,1,2425.0,0.5829326923076923,7302.24
207,5,3.0,8,19,1870.0,5052.0,1,4.0,4,1870.0,0.4495192307692308,1870.0,5052.0,1,1870.0,0.4495192307692308,8679.9
207,5,7.0,3,13,2050.0,3243.0,1,6.0,6,2050.0,0.49278846153846156,2050.0,3243.0,1,2050.0,0.49278846153846156,2257.4166666666665
207,5,7.0,3,14,2178.0,2526.0,1,3.0,3,2178.0,0.5235576923076923,2178.0,2526.0,1,2178.0,0.5235576923076923,6594.933333333333
207,5,7.0,3,15,2730.0,2260.0,1,4.0,4,2730.0,0.65625,2730.0,2260.0,1,2730.0,0.65625,4255.799999999999
207,5,9.0,1,15,1832.0,8420.0,1,7.0,7,1832.0,0.4403846153846154,1832.0,8420.0,1,1832.0,0.4403846153846154,5819.557142857142
207,7,7.0,4,13,680.0,2105.0,1,4.0,4,680.0,0.16346153846153846,680.0,2105.0,1,680.0,0.16346153846153846,3610.975
207,7,7.0,4,14,820.0,842.0,1,4.0,4,820.0,0.1971153846153846,820.0,842.0,1,820.0,0.1971153846153846,4263.5
207,7,31.0,6,13,1815.0,29926.0,2,4.0,4,907.5,0.21814903846153846,1815.0,29926.0,2,907.5,0.21814903846153846,6247.099999999999
207,7,31.0,6,15,2112.0,22983.0,1,4.0,4,2112.0,0.5076923076923077,2112.0,22983.0,1,2112.0,0.5076923076923077,11386.0
207,7,37.0,2,14,728.0,2351.0,1,3.0,3,728.0,0.175,728.0,2351.0,1,728.0,0.175,3735.2333333333336
207,9,1.0,3,13,2112.0,23667.0,1,3.0,3,2112.0,0.5076923076923077,2112.0,23667.0,1,2112.0,0.5076923076923077,8596.4
207,9,1.0,3,15,3696.0,66893.0,2,3.0,3,1848.0,0.4442307692307692,3696.0,66893.0,2,1848.0,0.4442307692307692,11727.733333333332
207,9,13.0,5,15,3600.0,919.0,1,6.0,6,3600.0,0.8653846153846154,3600.0,919.0,1,3600.0,0.8653846153846154,3991.6666666666665
207,9,21.0,1,15,1904.0,2695.0,1,4.0,4,1904.0,0.4576923076923077,1904.0,2695.0,1,1904.0,0.4576923076923077,6738.125
207,11,7.0,1,13,1680.0,842.0,1,6.0,6,1680.0,0.40384615384615385,1680.0,842.0,1,1680.0,0.40384615384615385,3463.4
207,11,7.0,1,15,2064.0,1414.0,1,4.0,4,2064.0,0.49615384615384617,2064.0,1414.0,1,2064.0,0.49615384615384617,2905.6000000000004
207,11,25.0,1,13,1836.0,813.0,1,4.0,4,1836.0,0.44134615384615383,1836.0,813.0,1,1836.0,0.44134615384615383,4252.4
207,11,25.0,1,14,3840.0,92055.0,2,6.0,6,1920.0,0.46153846153846156,3840.0,92055.0,2,1920.0,0.46153846153846156,7129.366666666666
207,11,33.0,4,14,5440.0,38963.0,3,5.0,5,1813.3333333333333,0.4358974358974359,5440.0,38963.0,3,1813.3333333333333,0.4358974358974359,11169.079999999998
207,12,15.0,7,14,1560.0,1347.0,1,4.0,4,1560.0,0.375,1560.0,1347.0,1,1560.0,0.375,5309.95
207,12,15.0,7,15,2301.0,3503.0,2,4.0,4,1150.5,0.2765625,2301.0,3503.0,2,1150.5,0.2765625,3139.8
207,12,19.0,3,13,820.0,259.0,1,6.0,6,820.0,0.1971153846153846,820.0,259.0,1,820.0,0.1971153846153846,2660.016666666667
207,12,19.0,3,15,3040.0,5449.0,2,5.0,5,1520.0,0.36538461538461536,3040.0,5449.0,2,1520.0,0.36538461538461536,2705.0600000000004
209,1,5.0,21,14,1344.0,13348.0,1,5.0,5,1344.0,0.3230769230769231,1344.0,13348.0,1,1344.0,0.3230769230769231,5861.08
209,1,9.0,6,13,2112.0,19798.0,1,4.0,4,2112.0,0.5076923076923077,2112.0,19798.0,1,2112.0,0.5076923076923077,11412.425
209,1,13.0,9,13,3024.0,8200.0,1,4.0,4,3024.0,0.7269230769230769,3024.0,8200.0,1,3024.0,0.7269230769230769,6578.475
209,1,13.0,9,14,2544.0,12648.0,1,5.0,5,2544.0,0.6115384615384616,2544.0,12648.0,1,2544.0,0.6115384615384616,7754.38
209,3,21.0,16,13,2292.0,27909.0,1,5.0,5,2292.0,0.5509615384615385,2292.0,27909.0,1,2292.0,0.5509615384615385,3834.8
209,3,29.0,5,13,1656.0,16050.0,1,3.0,3,1656.0,0.39807692307692305,1656.0,16050.0,1,1656.0,0.39807692307692305,13925.666666666666
209,3,29.0,5,14,3836.0,42418.0,2,4.0,4,1918.0,0.46105769230769234,3836.0,42418.0,2,1918.0,0.46105769230769234,8160.8
209,3,29.0,5,15,1660.0,2132.0,1,4.0,4,1660.0,0.39903846153846156,1660.0,2132.0,1,1660.0,0.39903846153846156,6083.025000000001
209,3,43.0,5,15,1656.0,3861.0,1,3.0,3,1656.0,0.39807692307692305,1656.0,3861.0,1,1656.0,0.39807692307692305,3966.566666666667
209,5,1.0,5,13,5424.0,44493.0,2,4.0,4,2712.0,0.6519230769230769,5424.0,44493.0,2,2712.0,0.6519230769230769,6199.549999999999
209,5,1.0,5,14,1920.0,13348.0,1,3.0,3,1920.0,0.46153846153846156,1920.0,13348.0,1,1920.0,0.46153846153846156,6343.666666666667
209,5,1.0,5,15,4720.0,26040.0,2,5.0,5,2360.0,0.5673076923076923,4720.0,26040.0,2,2360.0,0.5673076923076923,3881.3799999999997
209,7,13.0,6,14,2980.0,320.0,1,4.0,4,2980.0,0.7163461538461539,2980.0,320.0,1,2980.0,0.7163461538461539,5036.0
209,7,13.0,6,15,2800.0,4187.0,1,1.0,1,2800.0,0.6730769230769231,2800.0,4187.0,1,2800.0,0.6730769230769231,9225.2
209,7,31.0,3,14,2292.0,4012.0,2,4.0,4,1146.0,0.27548076923076925,2292.0,4012.0,2,1146.0,0.27548076923076925,12308.75
209,7,31.0,3,15,3600.0,18352.0,1,4.0,4,3600.0,0.8653846153846154,3600.0,18352.0,1,3600.0,0.8653846153846154,15548.35
209,11,9.0,2,15,2592.0,15319.0,1,6.0,6,2592.0,0.6230769230769231,2592.0,15319.0,1,2592.0,0.6230769230769231,5237.533333333334
209,11,27.0,3,13,5740.0,13259.0,2,8.0,8,2870.0,0.6899038461538461,5740.0,13259.0,2,2870.0,0.6899038461538461,6149.575
209,11,27.0,3,15,3040.0,1749.0,2,6.0,6,1520.0,0.36538461538461536,3040.0,1749.0,2,1520.0,0.36538461538461536,3404.8833333333337
209,11,43.0,3,14,2624.0,3865.0,2,4.0,4,1312.0,0.3153846153846154,2624.0,3865.0,2,1312.0,0.3153846153846154,3708.125
209,13,1.0,4,14,3888.0,17456.0,3,3.0,3,1296.0,0.31153846153846154,3888.0,17456.0,3,1296.0,0.31153846153846154,4401.066666666667
209,13,13.0,5,14,3472.0,8787.0,1,5.0,5,3472.0,0.8346153846153846,3472.0,8787.0,1,3472.0,0.8346153846153846,4079.9
209,13,13.0,5,15,726.0,2075.0,1,3.0,3,726.0,0.17451923076923076,726.0,2075.0,1,726.0,0.17451923076923076,3700.1666666666665
209,13,33.0,2,13,5060.0,15066.0,2,4.0,4,2530.0,0.6081730769230769,5060.0,15066.0,2,2530.0,0.6081730769230769,4907.5
209,13,33.0,2,14,2760.0,3034.0,1,5.0,5,2760.0,0.6634615384615384,2760.0,3034.0,1,2760.0,0.6634615384615384,5189.6
209,15,3.0,5,13,2112.0,13060.0,1,5.0,5,2112.0,0.5076923076923077,2112.0,13060.0,1,2112.0,0.5076923076923077,5051.32
209,15,7.0,3,14,2760.0,33670.0,2,6.0,6,1380.0,0.3317307692307692,2760.0,33670.0,2,1380.0,0.3317307692307692,4717.8
209,15,7.0,3,15,2380.0,4999.0,1,4.0,4,2380.0,0.5721153846153846,2380.0,4999.0,1,2380.0,0.5721153846153846,3080.7000000000003
209,15,33.0,8,14,1820.0,6280.0,1,4.0,4,1820.0,0.4375,1820.0,6280.0,1,1820.0,0.4375,5533.625
209,15,33.0,8,19,1314.0,8287.0,1,4.0,4,1314.0,0.3158653846153846,1314.0,8287.0,1,1314.0,0.3158653846153846,6251.825
209,17,19.0,8,14,1080.0,8645.0,1,4.0,4,1080.0,0.25961538461538464,1080.0,8645.0,1,1080.0,0.25961538461538464,5357.575
209,19,11.0,7,15,2412.0,6979.0,1,3.0,3,2412.0,0.5798076923076924,2412.0,6979.0,1,2412.0,0.5798076923076924,10253.6
209,21,1.0,19,15,2420.0,33494.0,2,4.0,4,1210.0,0.29086538461538464,2420.0,33494.0,2,1210.0,0.29086538461538464,6637.0
209,21,33.0,7,13,3184.0,33716.0,2,4.0,4,1592.0,0.38269230769230766,3184.0,33716.0,2,1592.0,0.38269230769230766,10404.825
209,21,33.0,7,15,2112.0,28809.0,1,3.0,3,2112.0,0.5076923076923077,2112.0,28809.0,1,2112.0,0.5076923076923077,8055.833333333333
209,21,41.0,4,14,5088.0,31478.0,2,6.0,6,2544.0,0.6115384615384616,5088.0,31478.0,2,2544.0,0.6115384615384616,6271.283333333333
211,1,5.0,23,13,2000.0,13088.0,1,4.0,4,2000.0,0.4807692307692308,2000.0,13088.0,1,2000.0,0.4807692307692308,5965.775
211,1,5.0,23,14,6536.0,52587.0,3,6.0,6,2178.6666666666665,0.5237179487179486,6536.0,52587.0,3,2178.6666666666665,0.5237179487179486,13016.116666666667
211,1,9.0,16,20,6400.0,98210.0,4,7.0,7,1600.0,0.38461538461538464,6400.0,98210.0,4,1600.0,0.38461538461538464,19732.31428571429
211,1,13.0,7,13,1600.0,11019.0,1,3.0,3,1600.0,0.38461538461538464,1600.0,11019.0,1,1600.0,0.38461538461538464,13574.133333333331
211,3,1.0,6,14,3744.0,20877.0,2,3.0,3,1872.0,0.45,3744.0,20877.0,2,1872.0,0.45,10992.033333333333
211,3,23.0,5,13,3050.0,2271.0,1,4.0,4,3050.0,0.7331730769230769,3050.0,2271.0,1,3050.0,0.7331730769230769,2545.8500000000004
211,3,23.0,5,15,3190.0,2664.0,2,4.0,4,1595.0,0.38341346153846156,3190.0,2664.0,2,1595.0,0.38341346153846156,4071.0
211,3,37.0,2,13,1860.0,6151.0,1,4.0,4,1860.0,0.44711538461538464,1860.0,6151.0,1,1860.0,0.44711538461538464,3733.5
211,3,37.0,2,14,2450.0,4018.0,2,5.0,5,1225.0,0.29447115384615385,2450.0,4018.0,2,1225.0,0.29447115384615385,4618.3
211,3,37.0,2,15,2220.0,5452.0,1,4.0,4,2220.0,0.5336538461538461,2220.0,5452.0,1,2220.0,0.5336538461538461,4526.825
211,5,1.0,7,14,2496.0,16007.0,1,4.0,4,2496.0,0.6,2496.0,16007.0,1,2496.0,0.6,12106.025
211,5,9.0,7,14,3570.0,4298.0,2,4.0,4,1785.0,0.42908653846153844,3570.0,4298.0,2,1785.0,0.42908653846153844,4722.475
211,5,15.0,7,14,1800.0,6920.0,1,4.0,4,1800.0,0.4326923076923077,1800.0,6920.0,1,1800.0,0.4326923076923077,3418.25
211,5,15.0,7,15,1680.0,3075.0,1,5.0,5,1680.0,0.40384615384615385,1680.0,3075.0,1,1680.0,0.40384615384615385,4360.6
211,5,23.0,6,13,2320.0,1948.0,1,5.0,5,2320.0,0.5576923076923077,2320.0,1948.0,1,2320.0,0.5576923076923077,4354.6
211,5,23.0,6,14,1872.0,24643.0,1,3.0,3,1872.0,0.45,1872.0,24643.0,1,1872.0,0.45,5079.866666666667
211,5,23.0,6,15,1920.0,12474.0,1,6.0,6,1920.0,0.46153846153846156,1920.0,12474.0,1,1920.0,0.46153846153846156,6096.266666666667
211,5,43.0,7,14,2384.0,4531.0,1,5.0,5,2384.0,0.573076923076923,2384.0,4531.0,1,2384.0,0.573076923076923,9446.02
211,5,45.0,11,14,1782.0,3322.0,1,3.0,3,1782.0,0.4283653846153846,1782.0,3322.0,1,1782.0,0.4283653846153846,11693.366666666667
211,5,45.0,11,15,2580.0,13652.0,2,4.0,4,1290.0,0.31009615384615385,2580.0,13652.0,2,1290.0,0.31009615384615385,9881.75
211,7,7.0,2,13,3120.0,3406.0,2,4.0,4,1560.0,0.375,3120.0,3406.0,2,1560.0,0.375,3616.4
211,7,7.0,2,15,2440.0,6812.0,1,5.0,5,2440.0,0.5865384615384616,2440.0,6812.0,1,2440.0,0.5865384615384616,2029.22
211,7,11.0,5,13,144.0,3202.0,1,3.0,3,144.0,0.03461538461538462,144.0,3202.0,1,144.0,0.03461538461538462,7985.266666666667
211,7,19.0,15,13,5040.0,7796.0,2,5.0,5,2520.0,0.6057692307692307,5040.0,7796.0,2,2520.0,0.6057692307692307,6667.839999999999
211,7,19.0,15,14,3312.0,11830.0,3,6.0,6,1104.0,0.2653846153846154,3312.0,11830.0,3,1104.0,0.2653846153846154,6447.416666666667
211,7,19.0,15,19,3970.0,12082.0,2,5.0,5,1985.0,0.47716346153846156,3970.0,12082.0,2,1985.0,0.47716346153846156,7626.719999999999
211,7,27.0,5,14,1216.0,1998.0,2,5.0,5,608.0,0.14615384615384616,1216.0,1998.0,2,608.0,0.14615384615384616,1794.4
211,7,27.0,5,15,1968.0,2611.0,1,4.0,4,1968.0,0.47307692307692306,1968.0,2611.0,1,1968.0,0.47307692307692306,2718.275
211,7,33.0,8,13,4992.0,41510.0,2,5.0,5,2496.0,0.6,4992.0,41510.0,2,2496.0,0.6,9473.02
211,9,5.0,3,20,2112.0,26378.0,1,3.0,3,2112.0,0.5076923076923077,2112.0,26378.0,1,2112.0,0.5076923076923077,9222.333333333334
211,9,21.0,3,13,870.0,3775.0,1,3.0,3,870.0,0.2091346153846154,870.0,3775.0,1,870.0,0.2091346153846154,10537.766666666668
211,9,31.0,9,13,2990.0,14296.0,2,7.0,7,1495.0,0.359375,2990.0,14296.0,2,1495.0,0.359375,4952.214285714285
211,9,31.0,9,14,1632.0,5451.0,1,4.0,4,1632.0,0.3923076923076923,1632.0,5451.0,1,1632.0,0.3923076923076923,1990.725
211,9,37.0,2,14,2100.0,10251.0,1,5.0,5,2100.0,0.5048076923076923,2100.0,10251.0,1,2100.0,0.5048076923076923,4102.4
211,9,37.0,2,15,1920.0,4678.0,1,4.0,4,1920.0,0.46153846153846156,1920.0,4678.0,1,1920.0,0.46153846153846156,2992.1
